CNPCObject::_CNPCObject                                   0x00448590 00000028 R... B..
CNPCQuest::CNPCQuest                                      0x00448D60 00000025 R... B..
CNPCQuest::CanReply                                       0x00448D90 0000002D R... B..
CNPCQuest::Reply                                          0x00449680 00000023 R... B..
CNPCScenario::CNPCScenario                                0x00448DC0 00000050 R... B..
CNPCScenario::InitScenario                                0x004498F0 0000004A R... B..
CNPCScenario::MirrorGState                                0x004496B0 000000B2 R... B..
CNPCScenario::Process                                     0x00449940 00000198 R... B..
CNPCScenario::ResetBossTower                              0x004497D0 00000054 R... B..
CNPCScenario::ThroneGState                                0x00449770 0000005D R... B..
CNPCScenario::Tick                                        0x00449830 000000C0 R... B..
CNPCScenario::_CNPCScenario                               0x00448CE0 00000013 R... B..
CNPCSiegeGunStone::CNPCSiegeGunStone                      0x00448E60 00000095 R... B..
CNPCSiegeGunStone::Reply                                  0x00449D80 00000042 R... B..
CNPCSiegeGunStone::SendCreate                             0x0044ACB0 00000077 R... B..
CNPCSiegeGunStone::SetOperator                            0x0044AD30 00000049 R... B..
CNPCSiegeGunStone::SetSiegeGun                            0x0044AD80 0000003C R... B..
CNPCSiegeGunStone::Show                                   0x0044ABC0 000000E4 R... B..
CNPCSiegeGunStone::SiegeGunSet                            0x0044A530 0000040C R... B..
CNPCSiegeGunStone::SiegeGunUnSet                          0x0044A960 0000025C R... B..
CNPCSiegeGunStone::Tick                                   0x00449DD0 00000706 R... B..
CNPCTeleport::CNPCTeleport                                0x00448C80 00000052 R... B..
CNPCTeleport::Process                                     0x00449AE0 00000104 R... B..
CNPC::Add                                                 0x00449390 0000006A R... B..
CNPC::CNPC                                                0x00448780 0000009F R... B..
CNPC::CanReply                                            0x00449010 00000083 R... B..
CNPC::Create                                              0x00448930 0000032C R... B..
CNPC::FindNPC                                             0x00448FA0 0000006E R... B..
CNPC::GetNPCList                                          0x004495D0 000000A2 R... B..
CNPC::OnDelete                                            0x00449130 00000046 R... B..
CNPC::Remove                                              0x00449400 00000043 R... B..
CNPC::Reply                                               0x00449260 00000036 R... B..
CNPC::SendCreate                                          0x004491B0 0000006F R... B..
CNPC::SendDelete                                          0x00449180 00000027 R... B..
CNPC::SetProperty                                         0x00449490 0000005C R... B..
CNPC::Show                                                0x004494F0 000000D8 R... B..
CNPC::Size                                                0x00448F00 0000000A R... B..
CNPC::Start                                               0x00448F10 0000006D R... B..
CNPC::Stop                                                0x00448F80 00000019 R... B..
CNPC::WarRelationShow                                     0x004492A0 000000E6 R... B..
CNPC::_CNPC                                               0x00448910 0000001C R... B..
CNPC::_scalar_deleting_destructor_                        0x004488E0 0000002C R... B..
CNegative::CNegative                                      0x0048E340 0000000F R......
CNegative::GetAttack                                      0x0048E360 0000000F R......
CNegative::GetHostility                                   0x0048E370 0000001F R... B..
CNegative::GetSpendMP                                     0x0048E390 0000001F R... B..
CNoMemoryObject::operator_new                             0x00437080 00000011 R... B T.
CObjectDB::CObjectDB                                      0x00425C20 00000016 R... B..
CObjectDB::CanReload                                      0x0044C960 0000000A R... B..
CObjectDB::Close                                          0x0044C8D0 00000083 R... B..
CObjectDB::FindSymbol                                     0x0044C550 00000049 R... B..
CObjectDB::Load                                           0x0044C5A0 000002B1 R... B..
CObjectDB::Open                                           0x0044C300 0000021F R... B..
CObjectDB::_CObjectDB                                     0x00425C40 00000013 R... B..
CParty::Accept                                            0x0044D550 000000C8 R... B..
CParty::Add                                               0x0044D7F0 00000051 R... B..
CParty::AllotExp                                          0x0044E020 00000489 R... B..
CParty::AllotTransformExp                                 0x0044F000 00000108 R... B..
CParty::Broadcast                                         0x0044E700 00000033 R... B..
CParty::CParty                                            0x0044D3C0 000000B0 R... B..
CParty::Chant                                             0x0044F290 000000F6 R... B..
CParty::Delete                                            0x0044DDA0 0000001D R... B..
CParty::DistributeItem                                    0x0044E9A0 00000660 R... B..
CParty::Exile                                             0x0044DDC0 00000252 R... B..
CParty::ExistOnPK                                         0x0041FDA0 00000095 R... B..
CParty::FindParty                                         0x0044D4E0 0000006E R... B..
CParty::FindTopLevel                                      0x0044D950 00000078 R... B..
CParty::GetLuckySize                                      0x0044F440 0000013E R... B..
CParty::GetPlayerList                                     0x0044F390 00000031 R... B..
CParty::GetRandomPlayer                                   0x0044E7C0 00000068 R... B..
CParty::GetSize                                           0x00412ED0 00000016 R... B..
CParty::Healing                                           0x0044F110 0000017C R... B..
CParty::IsHead                                            0x0044D890 0000004A R... B..
CParty::IsMember                                          0x0044D8E0 00000067 R... B..
CParty::Join                                              0x0044D9D0 00000146 R... B..
CParty::Leave                                             0x0044DB20 00000280 R... B..
CParty::OnFree                                            0x0044D640 0000005A R... B..
CParty::OnTimer                                           0x0044D6A0 0000014E R... B..
CParty::Remove                                            0x0044D850 00000038 R... B..
CParty::SendPartyInfo                                     0x0044E4B0 0000015C R... B..
CParty::StoreItem                                         0x0044E940 00000060 R... B..
CParty::Teleport                                          0x0044E830 0000010C R... B..
CParty::UpdateMemberHP                                    0x0044E610 00000063 R... B..
CParty::UpdateMemberLevel                                 0x0044E680 00000075 R... B..
CParty::_Broadcast                                        0x0044E740 00000078 R... B..
CParty::_CParty                                           0x0044D4A0 00000032 R... B..
CParty::_GetPlayerList                                    0x0044F3D0 0000006D R... B..
CParty::_scalar_deleting_destructor_                      0x0044D470 0000002C R... B..
CPerfectDeath::ExcuteM                                    0x0048CD10 00000021 R......
CPlayerObject::OnTimer                                    0x0044FDD0 0000014F R... B..
CPlayerSkill::CheatSkill                                  0x0047FE20 000000DD R......
CPlayerSkill::Close                                       0x0047F990 000000CE R......
CPlayerSkill::ExcuteSkill                                 0x0047FF70 0000016E R......
CPlayerSkill::IsSkill                                     0x0044A940 00000017 R... B..
CPlayerSkill::IsSpendSUPointSkill                         0x00480130 0000010A R......
CPlayerSkill::LevelUpAutoLearnSkill                       0x004802C0 0000000C R......
CPlayerSkill::Redis2ndJobSkill                            0x004807A0 00000083 R......
CPlayerSkill::RedistributeAll                             0x00480690 00000012 R... B..
CPlayerSkill::SkillUp                                     0x0047FD30 00000031 R......
CPlayerSkill::UpperChanceStone                            0x00480900 0000000F R... B..
CPlayerSkill::_CPlayerSkill                               0x0047F890 0000007E R......
CPlayer::AI                                               0x004514F0 00000034 R... B..
CPlayer::Add                                              0x00452360 0000022F R... B..
CPlayer::AddBState                                        0x00451DE0 0000008B R... B..
CPlayer::AddBuff                                          0x0046B390 0000008D R... B..
CPlayer::AddEState                                        0x00409AF0 00000022 R... B..
CPlayer::AddMState                                        0x0043CE00 00000048 R... B..
CPlayer::AddMStateEx                                      0x00451DA0 00000036 R... B..
CPlayer::AddWState                                        0x00427BB0 00000029 R... B..
CPlayer::AskParty                                         0x0045FA90 000001C3 R... B..
CPlayer::AskPvP                                           0x00460300 0000018E R... B..
CPlayer::AskTrade                                         0x0045E170 00000171 R... B..
CPlayer::Attack                                           0x0045C740 000004BB R... B..
CPlayer::Bless                                            0x0046BDC0 00000197 R... B..
CPlayer::BreakStandard                                    0x0046BBF0 00000047 R... B..
CPlayer::BuyItemAtStall                                   0x0045F660 00000333 R... B..
CPlayer::BuyItemEx                                        0x0045D2F0 0000033A R... B..
CPlayer::CPlayer                                          0x0044FF20 00000537 R... B..
CPlayer::CanAttack                                        0x0046AE50 00000263 R... B..
CPlayer::CanMove                                          0x0046CD70 000000A6 R... B..
CPlayer::CancelTrade                                      0x0045E3B0 00000055 R... B..
CPlayer::ChangeGuildName                                  0x0046D100 00000152 R... B T.
CPlayer::ChangePlayerName                                 0x0046CEA0 00000111 R... B T.
CPlayer::ChatCommand                                      0x00461080 0000322F R... B T.
CPlayer::CheckBlock                                       0x00452130 000001DA R... B..
CPlayer::CheckQuestClear                                  0x00460180 00000088 R... B..
CPlayer::CheckQuestFlag                                   0x004600D0 000000A5 R... B..
CPlayer::Cooking                                          0x0046A020 00000AAF R... B..
CPlayer::CountWarrelationPlayer                           0x0046E0D0 000000D8 R... B..
CPlayer::CutdownExp                                       0x004643A0 000001AA R... B..
CPlayer::Damage                                           0x00451530 000007B9 R... B..
CPlayer::DropItem                                         0x0045D7E0 000001D4 R... B..
CPlayer::DropItemONPKDie                                  0x0046B890 00000198 R... B..
CPlayer::EnchantItem                                      0x0045DF90 0000010C R... B..
CPlayer::EndPvP                                           0x00460940 0000010C R... B..
CPlayer::EnforceItem                                      0x0046E1B0 00000CD9 R... B..
CPlayer::EventBuff                                        0x0046B770 0000011F R... B..
CPlayer::EventInsert                                      0x004655B0 00000028 R... B..
CPlayer::EventIsMoraTime                                  0x00465630 000000A2 R... B..
CPlayer::EventProcessNPC                                  0x0046D340 0000014C R... B..
CPlayer::EventRemoveAll                                   0x004655E0 00000048 R... B..
CPlayer::EventSaveDB                                      0x004658E0 00000104 R... B..
CPlayer::EventSetMora                                     0x004656E0 000001E5 R... B..
CPlayer::ExchahgeItem                                     0x00456AD0 000000E9 R... B..
CPlayer::ExchangeBoddariToItem                            0x00456750 00000375 R... B..
CPlayer::ExchangeDanjiToItem                              0x0046D570 0000033A R... B..
CPlayer::ExileParty                                       0x0045FDC0 00000082 R... B..
CPlayer::FRDProcess                                       0x004675B0 00000C39 R... B..
CPlayer::FindItem                                         0x0045D190 00000041 R... B..
CPlayer::FindPlayer                                       0x00450890 00000078 R... B..
CPlayer::FreeTransform                                    0x0046BB90 00000056 R... B..
CPlayer::GameRestart                                      0x004585B0 000000C1 R... B..
CPlayer::GameStart                                        0x00458270 00000334 R... B..
CPlayer::GetAttackType                                    0x00452110 0000001C R... B..
CPlayer::GetAutoRefreshHP                                 0x00452C10 00000033 R... B..
CPlayer::GetAutoRefreshMP                                 0x00452C50 00000033 R... B..
CPlayer::GetDropItemMask                                  0x0046B310 00000072 R... B..
CPlayer::GetFinalAbsorb                                   0x00451FC0 00000031 R... B..
CPlayer::GetFinalDefense                                  0x00451F40 00000079 R... B..
CPlayer::GetFinalResist                                   0x00452000 00000065 R... B..
CPlayer::GetGID                                           0x0046AB90 0000002C R... B..
CPlayer::GetGuild                                         0x0046AAD0 00000041 R... B..
CPlayer::GetGuildClassTitle                               0x0046AD70 00000047 R... B..
CPlayer::GetGuildName                                     0x0046ACD0 00000047 R... B..
CPlayer::GetGuildStandard                                 0x0046AD20 00000048 R... B..
CPlayer::GetInvenSize                                     0x00456720 00000022 R... B..
CPlayer::GetMSpeed                                        0x00452070 0000009D R... B..
CPlayer::GetNeedPoint                                     0x00456BC0 00000075 R... B..
CPlayer::GetPalsyDamage                                   0x0046C9F0 00000377 R... B..
CPlayer::GetPartySize                                     0x0045FE50 00000051 R... B..
CPlayer::GetStallInfo                                     0x0045F3A0 00000198 R... B..
CPlayer::InfoDie                                          0x00451CF0 00000028 R... B..
CPlayer::InitGambleInfo                                   0x004504B0 00000050 R... B..
CPlayer::InitStat                                         0x00465250 0000035B R... B..
CPlayer::InsertItem                                       0x0045DDC0 00000041 R... B..
CPlayer::InsertOwnItem                                    0x0046D4D0 00000098 R... B..
CPlayer::IsCooking                                        0x00469D40 000002D2 R... B..
CPlayer::IsDefenseSide                                    0x0046ADC0 0000008F R... B..
CPlayer::IsEState                                         0x0044A510 00000019 R... B..
CPlayer::IsPBit                                           0x00451330 0000001D R... B..
CPlayer::IsPCBang                                         0x0046C040 0000002C R... B..
CPlayer::IsRightSet                                       0x0046F170 0000010A R......
CPlayer::IsState                                          0x0046D4B0 00000013 R... B..
CPlayer::IsWState                                         0x00427BE0 00000020 R... B..
CPlayer::IsWearBuffStandard                               0x0046BD80 0000003A R... B..
CPlayer::LeaveParty                                       0x0045FD70 00000048 R... B..
CPlayer::LevelUp                                          0x0045CC00 00000083 R... B..
CPlayer::LogPlayerStatistic                               0x00450AD0 0000036F R... B..
CPlayer::MAILProcess                                      0x00468890 000013BD R... B..
CPlayer::MLMAccumFee                                      0x00467400 000000CF R... B..
CPlayer::MLMDelete                                        0x00466CD0 00000039 R... B..
CPlayer::MLMDeleteAll                                     0x00466DA0 000000C6 R... B..
CPlayer::MLMLevelUp                                       0x004674D0 000000D7 R... B..
CPlayer::MLMLoad                                          0x00466BA0 000000CB R... B..
CPlayer::MLMPayMoney                                      0x00467080 00000379 R... B..
CPlayer::MLMProcess                                       0x004659F0 0000109C R... B..
CPlayer::MLMPupilNum                                      0x00467010 00000063 R... B..
CPlayer::MLMUpdate                                        0x00466E70 000000AD R... B..
CPlayer::MailSend                                         0x00468280 000002E7 R... B T.
CPlayer::MailSendResult                                   0x00468570 0000031A R... B..
CPlayer::NPCProcess                                       0x0046CE20 00000074 R... B..
CPlayer::OnAskParty                                       0x0045FC60 00000107 R... B..
CPlayer::OnAskPvP                                         0x004604C0 000002B0 R... B..
CPlayer::OnAskTrade                                       0x0045E2F0 000000C0 R... B..
CPlayer::OnChangeGuildName                                0x0046D260 000000D2 R... B..
CPlayer::OnChangePlayerName                               0x0046CFC0 00000135 R... B..
CPlayer::OnDelete                                         0x00450E60 000004C4 R... B..
CPlayer::OnFree                                           0x00450E40 00000013 R... B..
CPlayer::OnGetMyTelPt                                     0x0046C100 00000186 R... B..
CPlayer::OnLoadPlayer                                     0x00456C40 000011E6 R... B..
CPlayer::OnProcessEvent                                   0x00465120 0000012C R... B..
CPlayer::OnPvP                                            0x00460770 000001C5 R... B..
CPlayer::OnSetMyTelPt                                     0x0046C960 00000085 R... B..
CPlayer::OnTeleport                                       0x0045CE50 00000279 R... B..
CPlayer::PKBulletinInfoSend                               0x0046B420 00000104 R... B..
CPlayer::PKBulletinLoad                                   0x0046B530 000000B8 R... B..
CPlayer::PKKill                                           0x0046B0C0 000001F8 R... B..
CPlayer::Process                                          0x00452ED0 0000367C R... B..
CPlayer::ProcessEvent                                     0x00464B40 000005A6 R... B..
CPlayer::ProcessMsg                                       0x00460A50 000005AB R... B..
CPlayer::PutInStorage                                     0x0045ECA0 0000021A R... B..
CPlayer::PutOffItem                                       0x0045DC50 000000A4 R... B..
CPlayer::PutOnItem                                        0x0045DB40 00000103 R... B..
CPlayer::PutOutStorage                                    0x0045EEC0 00000173 R... B..
CPlayer::QuestGuide                                       0x00460210 000000EA R... B..
CPlayer::RefreshStandardBuff                              0x0046BC40 00000139 R... B..
CPlayer::Remove                                           0x00452590 00000089 R... B..
CPlayer::RemoveItem                                       0x0045DA90 000000AB R... B..
CPlayer::Rest                                             0x004642B0 000000ED R... B..
CPlayer::ReturnToPoint                                    0x0046DF30 000001A0 R... B..
CPlayer::ReviseProperty                                   0x00451D20 0000007A R... B..
CPlayer::Revival                                          0x00464550 000001FD R... B..
CPlayer::RevivalItem                                      0x00464950 000000FB R... B..
CPlayer::RevivalSkill                                     0x00464750 000001FA R... B..
CPlayer::SaveAllProperty                                  0x004586A0 0000015F R... B..
CPlayer::SaveQuestFlag                                    0x0045FF20 000001AC R... B..
CPlayer::SaveRevivalPt                                    0x00464A50 000000EE R... B..
CPlayer::ScanONPKPlayer                                   0x0046B5F0 00000177 R... B..
CPlayer::ScanPlayer                                       0x00450790 00000078 R... B..
CPlayer::SellItem                                         0x0045D630 000001AC R... B..
CPlayer::Send                                             0x00452E00 00000055 R... B..
CPlayer::SendCreate                                       0x00451390 00000151 R... B..
CPlayer::SendDelete                                       0x00451350 00000033 R... B..
CPlayer::SendMove                                         0x00450480 00000021 R... B..
CPlayer::SendPacket                                       0x00450460 00000019 R... B..
CPlayer::SetEventCode                                     0x0046BFD0 0000006E R... B..
CPlayer::SetGID                                           0x0046ABC0 00000029 R... B..
CPlayer::SetGuild                                         0x0046AB20 00000065 R... B..
CPlayer::SetGuildClass                                    0x0046AC90 0000003E R... B..
CPlayer::SetGuildLevel                                    0x0046ABF0 00000029 R... B..
CPlayer::SetGuildName                                     0x0046AC20 00000033 R... B..
CPlayer::SetGuildStandard                                 0x0046AC60 00000029 R... B..
CPlayer::SetMyTelPt                                       0x0046C2F0 00000612 R... B..
CPlayer::SetStallInfo                                     0x0045F040 000002BD R... B..
CPlayer::SetSystemCode                                    0x0046BF60 0000006E R... B..
CPlayer::Shortcut                                         0x0046C070 00000090 R... B..
CPlayer::ShowOffItem                                      0x0045E460 00000252 R... B..
CPlayer::SiegeGunControl                                  0x0046DC50 000001E4 R... B..
CPlayer::SiegeGunProcess                                  0x0046D8B0 0000039A R... B..
CPlayer::SiegeGunUnset                                    0x0046DE50 000000D9 R... B..
CPlayer::Start                                            0x00450730 00000056 R... B..
CPlayer::StorageInfo                                      0x0045EB90 0000010F R... B..
CPlayer::SubBState                                        0x00451EB0 0000008F R... B..
CPlayer::SubEState                                        0x0044A4E0 00000024 R... B..
CPlayer::SubGState                                        0x004418E0 0000003D R... B..
CPlayer::SubMState                                        0x0043CE50 00000048 R... B..
CPlayer::SubMStateEx                                      0x00451E70 00000036 R... B..
CPlayer::SubState                                         0x0046D490 0000001C R... B..
CPlayer::SubWState                                        0x00428CD0 0000002B R... B..
CPlayer::SwitchStall                                      0x0045F540 000000F5 R... B..
CPlayer::Teleport                                         0x0045CC90 000000E9 R... B..
CPlayer::Tick                                             0x00452620 000005E8 R... B..
CPlayer::TradeAgreed                                      0x0045E720 00000055 R... B..
CPlayer::Transform                                        0x0046BA30 00000155 R... B..
CPlayer::TrashItem                                        0x0045D9C0 000000C8 R... B..
CPlayer::UpdatePartyMember                                0x0045FEB0 0000006C R... B..
CPlayer::UpdateProperty                                   0x00458800 00000FDC R... B..
CPlayer::UpdatePrtyPer                                    0x0045B100 000015B5 R... B..
CPlayer::UpdatePrtyPt                                     0x00459840 00001824 R... B..
CPlayer::UpdateTransformExp                               0x00452310 0000004B R... B..
CPlayer::UpgradeItem                                      0x0045E0A0 000000C5 R... B..
CPlayer::UseItem                                          0x0045DD00 000000BA R... B..
CPlayer::WarPortalAll                                     0x00452C90 0000016A R... B..
CPlayer::Write                                            0x00452E60 0000006E R... B..
CPlayer::WriteAll                                         0x00450910 000000D1 R... B..
CPlayer::WriteInMap                                       0x004509F0 000000DF R... B..
CPlayer::_CPlayer                                         0x00450530 00000118 R... B..
CPlayer::_CheckTrade                                      0x0045E780 0000010F R... B..
CPlayer::_Create                                          0x00457ED0 0000033A R... B..
CPlayer::_EndTrade                                        0x0045E410 00000049 R... B..
CPlayer::_FindItem                                        0x0045D1E0 00000083 R... B..
CPlayer::_FindMergeItem                                   0x0045D270 00000080 R... B..
CPlayer::_FindStorageItem                                 0x0045EAE0 000000AF R... B..
CPlayer::_InsertItem                                      0x0045DE10 0000017F R... B..
CPlayer::_IntoInven                                       0x0045D0D0 00000064 R... B..
CPlayer::_MLMDelete                                       0x00466D10 00000085 R... B..
CPlayer::_MLMFind                                         0x00466F20 0000005C R... B..
CPlayer::_MLMGet                                          0x00466F80 00000089 R... B..
CPlayer::_MLMInsert                                       0x00466C70 00000059 R... B..
CPlayer::_OutofInven                                      0x0045D140 0000004B R... B..
CPlayer::_StorageIn                                       0x0045EA00 000000AD R... B..
CPlayer::_StorageOut                                      0x0045EAB0 00000025 R... B..
CPlayer::_TradeItem                                       0x0045E890 0000016E R... B..
CPlayer::_scalar_deleting_destructor_                     0x00450500 0000002C R... B..
CPoisonArrow::CPoisonArrow                                0x0048F030 0000001F R... B..
CPoisonCloud::CPoisonCloud                                0x0048EB10 0000001F R... B..
CPortal::CPortal                                          0x0040EA00 0000003C R... B..
CPortal::OnLoad                                           0x0040EC10 0000005A R... B..
CPortal::OpenPortal                                       0x0040EC70 000000AD R... B..
CPortal::Set                                              0x0040EA90 00000175 R... B..
CPortal::_CPortal                                         0x0040EA70 0000001C R... B..
CPortal::_scalar_deleting_destructor_                     0x0040EA40 0000002C R... B..
CPrefix::ApplySpec                                        0x0041FA60 0000006B R... B..
CPrefix::CPrefix                                          0x0041F0D0 00000048 R... B..
CPrefix::Copy                                             0x0041F1E0 00000037 R... B..
CPrefix::FreeSpec                                         0x0041FAD0 0000006C R... B..
CPrefix::OnLoad                                           0x0041FA40 00000017 R... B..
CPrefix::Set                                              0x0041F220 00000783 R... B..
CPrefix::_CPrefix                                         0x0041F150 00000083 R... B..
CPrefix::_scalar_deleting_destructor_                     0x0041F120 0000002C R... B..
CProtectRange::CProtectRange                              0x0048F0F0 0000001C R... B..
CProtectRange::Excute                                     0x004882B0 0000001A R......
CProtect::CProtect                                        0x0048F070 0000001F R... B..
CProtect::CanExcute                                       0x00487CC0 0000002A R......
CProtect::CanSkillUp                                      0x00487EA0 00000047 R......
CProtect::GetSpendMP                                      0x0048F090 0000001F R... B..
CPullSwing::CPullSwing                                    0x0048E130 0000001D R... B..
CPullSwing::CanSkillUp                                    0x00482240 00000019 R......
CPullSwing::GetSpendMP                                    0x0048E170 0000001F R... B..
CPurgatorialFlame::AddMagicMonster                        0x0048D1A0 0000002A R... B..
CPurge::CPurge                                            0x0048F310 0000000F R......
CPurge::Excute                                            0x00489450 000000F6 R......
CQuest::CQuest                                            0x0044CE00 00000048 R... B..
CQuest::Close                                             0x0047CE10 0000004D R......
CQuest::FindQuest                                         0x0047CE80 00000031 R......
CQuest::OnLoad                                            0x0047D220 0000001E R......
CQuest::Process                                           0x0047D280 00000033 R......
CQuest::Set                                               0x0047CF40 00000018 R......
CQuest::SetCase                                           0x0047D130 00000052 R......
CQuest::_CQuest                                           0x0047CD40 00000021 R... B..
CQuest::_scalar_deleting_destructor_                      0x0044CE50 0000002C R... B..
CRWLock::CRWLock                                          0x0047E100 00000060 R......
CRWLock::Enter                                            0x0047E3F0 0000002A R......
CRWLock::Leave                                            0x0047E420 00000052 R......
CRWLock::WriteUnlock                                      0x0047E580 00000039 R......
CRWLock::_CRWLock                                         0x0047E160 00000059 R......
CRainforceDefense::CRainforceDefense                      0x0048F1F0 0000000F R... B..
CRainforceDefense::Excute                                 0x00488560 00000031 R......
CRainforceDefense::GetSpendMP                             0x0048F410 0000000F R......
CReincarnate::Apply                                       0x00486F20 00000090 R......
CReincarnate::CReincarnate                                0x0048EE90 0000001F R... B..
CReincarnate::GetSpendMP                                  0x0048EEB0 0000001C R... B..
CResistCurse::Apply                                       0x0048ABF0 00000021 R......
CResistCurse::CResistCurse                                0x0048F7E0 0000001F R... B..
CResistFire::Apply                                        0x0048ABB0 00000007 R......
CResistFire::CResistFire                                  0x0048F7C0 0000001F R... B..
CResistIce::Apply                                         0x0048AB70 00000011 R......
CResistIce::CResistIce                                    0x0048F7A0 0000001C R... B..
CResistLightning::CResistLightning                        0x0048F780 00000018 R... B..
CResistPalsy::Apply                                       0x0048AC30 00000016 R......
CResistPalsy::CResistPalsy                                0x0048F820 0000001F R... B..
CResistPalsy::CanSkillUp                                  0x0048A2E0 0000001F R......
CResistPalsy::GetSpendMP                                  0x0048F800 0000001F R... B..
CRest::CRest                                              0x0048ECD0 0000001C R... B..
CRest::CanSkillUp                                         0x00486470 00000040 R......
CRest::ExcutePassive                                      0x00486410 00000009 R......
CRestoration::CRestoration                                0x0048EC10 0000000F R......
CRestoration::GetIncHP                                    0x00486250 0000000E R......
CRestoration::GetSpendMP                                  0x0048EC30 0000000C R......
CResurrection::Apply                                      0x00486EA0 00000020 R......
CResurrection::CResurrection                              0x0048EE50 0000001F R... B..
CResurrection::GetSpendMP                                 0x0048EE70 0000001C R... B..
CReturn::CReturn                                          0x0048E070 00000010 R... B..
CReturn::Excute                                           0x0048D500 0000016C R......
CRevival::Apply                                           0x00486E10 00000006 R......
CRevival::CRevival                                        0x0048EE30 0000001F R... B..
CRevival::CanExcute                                       0x00486C20 00000037 R......
CSMap::FindSMap                                           0x00491440 00000020 R......
CSMap::FreeSMap                                           0x00491400 00000002 R......
CSMap::GetCellMapRect                                     0x004928D0 00000AB7 R......
CSMap::GetPlayerListInRect                                0x004938B0 0000041A R......
CSMap::IsMoveTile                                         0x0043E1C0 00000152 R... B..
CSMap::IsOnTile                                           0x0045CD80 00000067 R... B..
CSMap::IsValidTile                                        0x00438130 00000082 R... B..
CSMap::ReadLock                                           0x00491460 00000160 R... B..
CSMap::ReadWriteLock                                      0x004915C0 000001E0 R......
CSMap::RemoveFromMap                                      0x004917A0 00000C9A R......
CSMap::SendPacketInRect                                   0x00493800 00000093 R......
CSMap::_CSMap                                             0x004911C0 00000032 R......
CSMap::_GetCellMap                                        0x00438250 0000007D R... B..
CSMap::_scalar_deleting_destructor_                       0x004913D0 00000010 R......
CSacrifice::CSacrifice                                    0x0048F390 0000000F R......
CSacrifice::CanSkillUp                                    0x00489210 0000010F R......
CSacrifice::Excute                                        0x004897B0 0000003A R......
CScreen::Add                                              0x0047E6E0 0000001D R......
CScreen::AddString                                        0x0047E790 0000006E R......
CScreen::CScreen                                          0x0047E5E0 00000004 R......
CScreen::_CScreen                                         0x0047E630 0000007F R......
CServer::CreateSocket                                     0x0047ED00 00000003 R......
CServer::FindSocket                                       0x0047EBC0 00000003 R......
CServer::Relogin                                          0x0047EC40 00000035 R......
CServer::Remove                                           0x0047EA70 0000000C R......
CServer::SendAlive                                        0x0047EB40 0000001A R... B..
CServer::Size                                             0x0047EAC0 00000048 R......
CServer::Start                                            0x0047E9B0 00000031 R......
CShieldAttack::Apply                                      0x004829D0 00000024 R......
CShieldAttack::CShieldAttack                              0x0048E5D0 0000000F R......
CShieldAttack::CanExcute                                  0x00482930 0000002A R......
CShieldAttack::GetAttack                                  0x00482AD0 00000043 R......
CShieldResilience::CShieldResilience                      0x0048F3D0 0000000F R......
CShieldSmash::CShieldSmash                                0x0048F0B0 0000001C R... B..
CShieldSmash::Excute                                      0x00487FB0 0000005F R......
CShock::CShock                                            0x0048E860 0000000F R......
CShock::GetMagic                                          0x00483F10 00000039 R... B..
CShootingFire::CShootingFire                              0x0048FE70 00000020 R......
CShot::CShot                                              0x0048E1F0 0000001F R... B..
CShot::GetHostility                                       0x0048E210 0000001F R... B..
CSilenceArrow::CSilenceArrow                              0x0048F0D0 0000001F R... B..
CSilenceArrow::CanExcute                                  0x004880B0 00000015 R......
CSilenceArrow::Excute                                     0x00488170 00000026 R......
CSilenceShot::CSilenceShot                                0x0048F3F0 0000000F R......
CSilenceShot::Excute                                      0x00489C50 0000008C R......
CSkillBuff::CSkillBuff                                    0x0048F450 0000000C R......
CSkillBuff::CanExcute                                     0x00489DD0 00000039 R... B..
CSkillBuff::Excute                                        0x00489EF0 00000028 R......
CSkillBuff::PreExcute                                     0x00489E60 00000039 R... B..
CSkillSelfBuff::CSkillSelfBuff                            0x0048F740 0000001F R... B..
CSkillSelfBuff::Excute                                    0x0048A990 00000005 R......
CSkill_MonsterMagic::CSkill_MonsterMagic                  0x0048FC50 00000010 R... B..
CSkill_MonsterMagic::CanExcuteM                           0x0048FC70 0000000F R......
CSkill_MonsterMagic::ExcuteM                              0x0048C0C0 0000004A R......
CSkill::CanExcute                                         0x00481240 000000EB R......
CSkill::CanExcuteM                                        0x00406970 00000012 R... B..
CSkill::CanSkillUp                                        0x004813C0 00000123 R......
CSkill::GetDelay                                          0x004811D0 00000007 R......
CSkill::GetHostility                                      0x0048E960 0000000F R......
CSkill::Init                                              0x0047FB40 0000006F R......
CSnowField::Apply                                         0x004855F0 00000015 R......
CSnowField::CSnowField                                    0x0048E9C0 0000000F R......
CSnowField::CanSkillUp                                    0x00485660 0000006F R......
CSocket::CloseSocket                                      0x00494B20 0000014C R......
CSocket::Id                                               0x00458680 00000014 R... B..
CSocket::IsSBit                                           0x0040DC60 0000001D R... B..
CSocket::LoadPlayer                                       0x004960F0 00000054 R......
CSocket::Lock                                             0x004327C0 00000016 R... B..
CSocket::OnCheckCopy                                      0x00496350 00000094 R......
CSocket::OnClose                                          0x00494AC0 00000060 R......
CSocket::OnCopyPlayer                                     0x00496510 0000000A R......
CSocket::OnDelPlayer                                      0x00495E50 00000136 R... B..
CSocket::OnFreeAccount                                    0x00496080 00000070 R......
CSocket::OnKickOut                                        0x00495FE0 0000004B R......
